,Pred_Age,True_Age,Age_res,platform
15HanTZ0180,32.53794860839844,30.0,2.5379486083984375,850k
15HanTZ0198,47.86725997924805,50.0,-2.132740020751953,850k
15HanTZ0200,58.068668365478516,60.0,-1.9313316345214844,850k
15HanTZ0229,33.19883346557617,30.0,3.198833465576172,850k
15HanTZ0249,31.50728988647461,30.0,1.5072898864746094,850k
15HanTZ0251,59.219242095947266,60.0,-0.7807579040527344,850k
15HanTZ0265,44.07304000854492,50.0,-5.926959991455078,850k
15HanTZ0309,48.41762924194336,20.0,28.41762924194336,850k
15HanTZ0313,63.301456451416016,20.0,43.301456451416016,850k
15HanTZ0330,33.276695251464844,30.0,3.2766952514648438,850k
15HanTZ0353,50.972450256347656,50.0,0.9724502563476562,850k
15HanTZ0360,51.69347381591797,50.0,1.6934738159179688,850k
15HanTZ0365,42.95765686035156,40.0,2.9576568603515625,850k
15HanTZ0371,32.184295654296875,30.0,2.184295654296875,850k
15HanTZ0374,21.50977897644043,20.0,1.5097789764404297,850k
15HanTZ0375,22.19314956665039,20.0,2.1931495666503906,850k
15HanTZ0384,52.51754379272461,50.0,2.5175437927246094,850k
15HanTZ0403,41.459476470947266,40.0,1.4594764709472656,850k
15HanTZ0410,40.438514709472656,40.0,0.43851470947265625,850k
15HanTZ0428,30.126020431518555,30.0,0.1260204315185547,850k
15HanTZ0450,32.31914520263672,30.0,2.3191452026367188,850k
15HanTZ0457,32.964073181152344,30.0,2.9640731811523438,850k
15HanTZ0513,30.955562591552734,30.0,0.9555625915527344,850k
15HanTZ0515,31.190065383911133,30.0,1.1900653839111328,850k
15HanTZ0517,42.74372482299805,40.0,2.743724822998047,850k
15HanTZ0523,43.49529266357422,40.0,3.4952926635742188,850k
15HanTZ0527,43.507694244384766,40.0,3.5076942443847656,850k
15HanTZ0528,70.8365249633789,70.0,0.8365249633789062,850k
15HanTZ0546,41.27491760253906,40.0,1.2749176025390625,850k
18HanNN0697,68.24637603759766,70.0,-1.7536239624023438,850k
17HanZZ1039,75.24305725097656,70.0,5.2430572509765625,850k
17HanZZ0639,52.67792892456055,50.0,2.677928924560547,850k
17HanZZ0486,51.741363525390625,50.0,1.741363525390625,850k
17HanZZ0524,46.16546630859375,50.0,-3.83453369140625,850k
17HanZZ0361,48.993587493896484,50.0,-1.0064125061035156,850k
17HanZZ0230,67.39269256591797,60.0,7.392692565917969,850k
15HanTZ0001,49.214881896972656,50.0,-0.7851181030273438,850k
15HanTZ0127,72.08143615722656,70.0,2.0814361572265625,850k
15HanTZ0148,63.38740158081055,60.0,3.387401580810547,850k
15HanTZ0188,61.700748443603516,60.0,1.7007484436035156,850k
15HanTZ0222,34.62673568725586,30.0,4.626735687255859,850k
15HanTZ0245,51.45454406738281,50.0,1.4545440673828125,850k
19HanTZ1085,22.400182723999023,17.0,5.400182723999023,850k
18HanNN1349,20.3270206451416,19.0,1.3270206451416016,850k
18HanNN1296,21.518840789794922,19.0,2.518840789794922,850k
17HanZZ0993,20.86890983581543,19.0,1.8689098358154297,850k
17HanZZ1007,19.455791473388672,19.0,0.4557914733886719,850k
17HanZZ0954,18.98522186279297,18.0,0.9852218627929688,850k
17HanZZ0778,19.79693031311035,18.0,1.7969303131103516,850k
17HanZZ0811,20.276927947998047,19.0,1.2769279479980469,850k
17HanZZ0881,20.351442337036133,19.0,1.3514423370361328,850k
17HanZZ0178,22.57017707824707,19.0,3.5701770782470703,850k
15HanTZ0369,22.76422119140625,19.0,3.76422119140625,850k
15HanTZ0436,22.113527297973633,19.0,3.113527297973633,850k
15HanTZ0445,20.39409828186035,19.0,1.3940982818603516,850k
17HanZZ0898,26.23339080810547,21.0,5.233390808105469,850k
17HanZZ0016,25.737098693847656,28.0,-2.2629013061523438,850k
17HanZZ0017,23.298908233642578,22.0,1.2989082336425781,850k
17HanZZ0018,28.746763229370117,27.0,1.7467632293701172,850k
17HanZZ0011,33.3442268371582,28.0,5.344226837158203,850k
15HanTZ0285,58.43684768676758,26.0,32.43684768676758,850k
19HanTZ1114,25.654441833496094,25.0,0.6544418334960938,850k
18HanNN1630,29.27679443359375,25.0,4.27679443359375,850k
19HanTZ1091,24.038883209228516,25.0,-0.9611167907714844,850k
19HanTZ1117,21.659276962280273,21.0,0.6592769622802734,850k
19HanTZ1118,24.894786834716797,21.0,3.894786834716797,850k
19HanTZ1119,27.179059982299805,26.0,1.1790599822998047,850k
19HanTZ1120,21.587732315063477,21.0,0.5877323150634766,850k
19HanTZ1122,22.93602752685547,22.0,0.9360275268554688,850k
19HanTZ1123,21.493663787841797,21.0,0.4936637878417969,850k
19HanTZ1125,27.792036056518555,25.0,2.7920360565185547,850k
19HanTZ1126,26.464536666870117,26.0,0.4645366668701172,850k
19HanTZ0901,29.187986373901367,28.0,1.1879863739013672,850k
19HanTZ0885,21.59686279296875,23.0,-1.40313720703125,850k
19HanTZ0733,27.311969757080078,29.0,-1.6880302429199219,850k
18HanNN1605,21.27422332763672,22.0,-0.7257766723632812,850k
18HanNN1627,28.5606689453125,29.0,-0.4393310546875,850k
18HanNN1576,22.912208557128906,23.0,-0.08779144287109375,850k
18HanNN1581,30.258392333984375,28.0,2.258392333984375,850k
18HanNN1544,25.534423828125,22.0,3.534423828125,850k
18HanNN1503,23.967613220214844,22.0,1.9676132202148438,850k
18HanNN1182,19.11142349243164,21.0,-1.8885765075683594,850k
18HanNN1135,28.109025955200195,28.0,0.10902595520019531,850k
18HanNN0983,28.271991729736328,29.0,-0.7280082702636719,850k
18HanNN0955,35.02566146850586,26.0,9.02566146850586,850k
18HanNN0793,32.88726043701172,28.0,4.887260437011719,850k
18HanNN0676,27.7684326171875,27.0,0.7684326171875,850k
18HanNN0715,30.12458610534668,26.0,4.12458610534668,850k
18HanNN0584,30.29423713684082,29.0,1.2942371368408203,850k
18HanNN0013,22.201032638549805,22.0,0.2010326385498047,850k
18HanNN0007,25.770933151245117,23.0,2.770933151245117,850k
17HanZZ1032,32.671695709228516,29.0,3.6716957092285156,850k
17HanZZ1035,32.26343536376953,29.0,3.2634353637695312,850k
17HanZZ1042,29.77208709716797,29.0,0.7720870971679688,850k
17HanZZ1043,30.762481689453125,29.0,1.762481689453125,850k
17HanZZ1044,28.997772216796875,25.0,3.997772216796875,850k
17HanZZ0958,32.207977294921875,29.0,3.207977294921875,850k
17HanZZ0995,21.30992317199707,21.0,0.3099231719970703,850k
17HanZZ0999,30.850318908691406,28.0,2.8503189086914062,850k
17HanZZ1001,25.45237159729004,27.0,-1.547628402709961,850k
17HanZZ1008,20.941158294677734,24.0,-3.0588417053222656,850k
17HanZZ1012,24.360326766967773,27.0,-2.6396732330322266,850k
17HanZZ1014,24.019102096557617,21.0,3.019102096557617,850k
17HanZZ1026,30.515066146850586,29.0,1.515066146850586,850k
17HanZZ1027,25.520784378051758,28.0,-2.479215621948242,850k
17HanZZ0895,25.58405113220215,27.0,-1.4159488677978516,850k
17HanZZ0897,25.473663330078125,25.0,0.473663330078125,850k
17HanZZ0904,30.343318939208984,27.0,3.3433189392089844,850k
17HanZZ0944,23.303627014160156,23.0,0.30362701416015625,850k
17HanZZ0947,29.79092025756836,27.0,2.7909202575683594,850k
17HanZZ0847,27.03148078918457,25.0,2.0314807891845703,850k
17HanZZ0848,26.390243530273438,25.0,1.3902435302734375,850k
17HanZZ0852,28.039955139160156,29.0,-0.9600448608398438,850k
17HanZZ0854,30.111534118652344,29.0,1.1115341186523438,850k
17HanZZ0879,29.78677749633789,29.0,0.7867774963378906,850k
17HanZZ0902,25.536453247070312,27.0,-1.4635467529296875,850k
17HanZZ0779,23.446481704711914,22.0,1.446481704711914,850k
17HanZZ0827,32.409210205078125,29.0,3.409210205078125,850k
17HanZZ0882,27.570354461669922,28.0,-0.4296455383300781,850k
17HanZZ0710,26.272212982177734,26.0,0.2722129821777344,850k
17HanZZ0739,24.92593765258789,26.0,-1.0740623474121094,850k
17HanZZ0671,27.446197509765625,26.0,1.446197509765625,850k
17HanZZ0672,29.277175903320312,29.0,0.2771759033203125,850k
17HanZZ0673,23.24612045288086,21.0,2.2461204528808594,850k
17HanZZ0686,21.831073760986328,21.0,0.8310737609863281,850k
17HanZZ0692,26.49894905090332,24.0,2.4989490509033203,850k
17HanZZ0695,29.492061614990234,28.0,1.4920616149902344,850k
17HanZZ0697,30.625703811645508,29.0,1.6257038116455078,850k
17HanZZ0608,28.503360748291016,27.0,1.5033607482910156,850k
17HanZZ0609,30.570566177368164,29.0,1.570566177368164,850k
17HanZZ0614,30.404064178466797,29.0,1.4040641784667969,850k
17HanZZ0620,31.242483139038086,27.0,4.242483139038086,850k
17HanZZ0623,29.258834838867188,29.0,0.2588348388671875,850k
17HanZZ0628,30.81497573852539,29.0,1.8149757385253906,850k
17HanZZ0631,26.5435791015625,26.0,0.5435791015625,850k
17HanZZ0636,31.812318801879883,29.0,2.812318801879883,850k
17HanZZ0649,25.73653793334961,23.0,2.7365379333496094,850k
17HanZZ0650,24.845651626586914,25.0,-0.15434837341308594,850k
17HanZZ0561,27.42014503479004,27.0,0.42014503479003906,850k
17HanZZ0562,30.5654296875,28.0,2.5654296875,850k
17HanZZ0575,28.306636810302734,27.0,1.3066368103027344,850k
17HanZZ0588,25.58123207092285,27.0,-1.4187679290771484,850k
17HanZZ0589,25.717782974243164,29.0,-3.282217025756836,850k
17HanZZ0488,23.370573043823242,23.0,0.3705730438232422,850k
17HanZZ0489,22.526203155517578,22.0,0.5262031555175781,850k
17HanZZ0490,25.541587829589844,26.0,-0.45841217041015625,850k
17HanZZ0491,22.1892032623291,21.0,1.1892032623291016,850k
17HanZZ0509,30.598270416259766,29.0,1.5982704162597656,850k
17HanZZ0530,28.43535614013672,26.0,2.4353561401367188,850k
17HanZZ0531,33.86085510253906,27.0,6.8608551025390625,850k
17HanZZ0452,26.152225494384766,27.0,-0.8477745056152344,850k
17HanZZ0453,27.98110580444336,28.0,-0.018894195556640625,850k
17HanZZ0460,31.148910522460938,27.0,4.1489105224609375,850k
17HanZZ0462,26.141231536865234,26.0,0.14123153686523438,850k
17HanZZ0395,22.28457260131836,21.0,1.2845726013183594,850k
17HanZZ0398,27.12654685974121,26.0,1.126546859741211,850k
17HanZZ0403,26.805326461791992,28.0,-1.1946735382080078,850k
17HanZZ0411,26.936277389526367,23.0,3.936277389526367,850k
17HanZZ0412,30.336137771606445,27.0,3.3361377716064453,850k
17HanZZ0413,25.872663497924805,23.0,2.8726634979248047,850k
17HanZZ0416,23.013952255249023,23.0,0.013952255249023438,850k
17HanZZ0422,23.933591842651367,24.0,-0.06640815734863281,850k
17HanZZ0427,26.778484344482422,29.0,-2.221515655517578,850k
17HanZZ0428,25.472206115722656,26.0,-0.5277938842773438,850k
17HanZZ0396,28.812519073486328,28.0,0.8125190734863281,850k
17HanZZ0367,26.06548309326172,22.0,4.065483093261719,850k
17HanZZ0368,25.171140670776367,27.0,-1.8288593292236328,850k
17HanZZ0371,25.997150421142578,26.0,-0.002849578857421875,850k
17HanZZ0378,26.48267364501953,26.0,0.48267364501953125,850k
17HanZZ0381,23.232131958007812,26.0,-2.7678680419921875,850k
17HanZZ0382,29.54901695251465,26.0,3.5490169525146484,850k
17HanZZ0383,30.517520904541016,29.0,1.5175209045410156,850k
17HanZZ0385,23.32799530029297,22.0,1.3279953002929688,850k
17HanZZ0336,32.673118591308594,29.0,3.6731185913085938,850k
17HanZZ0337,25.172054290771484,27.0,-1.8279457092285156,850k
17HanZZ0340,28.43562126159668,28.0,0.4356212615966797,850k
17HanZZ0342,30.226337432861328,27.0,3.226337432861328,850k
17HanZZ0355,23.334186553955078,24.0,-0.6658134460449219,850k
17HanZZ0356,28.35426902770996,28.0,0.35426902770996094,850k
17HanZZ0358,29.757858276367188,28.0,1.7578582763671875,850k
17HanZZ0359,22.121248245239258,22.0,0.12124824523925781,850k
17HanZZ0363,33.656578063964844,28.0,5.656578063964844,850k
17HanZZ0254,29.7879581451416,29.0,0.7879581451416016,850k
17HanZZ0274,22.610654830932617,25.0,-2.389345169067383,850k
17HanZZ0276,26.991722106933594,24.0,2.9917221069335938,850k
17HanZZ0287,30.248519897460938,25.0,5.2485198974609375,850k
17HanZZ0288,22.782936096191406,21.0,1.7829360961914062,850k
17HanZZ0292,24.159154891967773,22.0,2.1591548919677734,850k
17HanZZ0293,23.134077072143555,23.0,0.1340770721435547,850k
17HanZZ0294,26.296707153320312,27.0,-0.7032928466796875,850k
17HanZZ0295,29.94818687438965,27.0,2.9481868743896484,850k
17HanZZ0296,23.134841918945312,23.0,0.1348419189453125,850k
17HanZZ0299,21.293567657470703,21.0,0.2935676574707031,850k
17HanZZ0301,22.43950843811035,22.0,0.43950843811035156,850k
17HanZZ0303,30.142297744750977,26.0,4.142297744750977,850k
17HanZZ0304,22.40763282775879,21.0,1.407632827758789,850k
17HanZZ0305,26.359289169311523,22.0,4.359289169311523,850k
17HanZZ0306,25.845640182495117,25.0,0.8456401824951172,850k
17HanZZ0309,26.937965393066406,29.0,-2.0620346069335938,850k
17HanZZ0311,21.783451080322266,21.0,0.7834510803222656,850k
17HanZZ0316,29.867237091064453,29.0,0.8672370910644531,850k
17HanZZ0317,28.10624885559082,28.0,0.10624885559082031,850k
17HanZZ0320,28.543476104736328,28.0,0.5434761047363281,850k
17HanZZ0325,26.969152450561523,22.0,4.969152450561523,850k
17HanZZ0235,30.15500831604004,25.0,5.155008316040039,850k
17HanZZ0237,23.309513092041016,21.0,2.3095130920410156,850k
17HanZZ0238,29.152690887451172,27.0,2.152690887451172,850k
17HanZZ0240,24.021894454956055,22.0,2.0218944549560547,850k
17HanZZ0243,26.556089401245117,25.0,1.5560894012451172,850k
17HanZZ0244,23.03327178955078,24.0,-0.9667282104492188,850k
17HanZZ0245,27.799654006958008,26.0,1.7996540069580078,850k
17HanZZ0247,22.64790153503418,21.0,1.6479015350341797,850k
17HanZZ0251,30.686128616333008,29.0,1.6861286163330078,850k
17HanZZ0253,22.5078182220459,21.0,1.5078182220458984,850k
17HanZZ0255,25.305580139160156,23.0,2.3055801391601562,850k
17HanZZ0258,26.892370223999023,26.0,0.8923702239990234,850k
17HanZZ0262,30.085866928100586,25.0,5.085866928100586,850k
17HanZZ0264,29.550281524658203,28.0,1.5502815246582031,850k
17HanZZ0268,28.95016098022461,28.0,0.9501609802246094,850k
17HanZZ0271,26.565444946289062,26.0,0.5654449462890625,850k
17HanZZ0275,25.47653579711914,24.0,1.4765357971191406,850k
17HanZZ0179,27.381423950195312,23.0,4.3814239501953125,850k
17HanZZ0180,23.529211044311523,26.0,-2.4707889556884766,850k
17HanZZ0181,23.953332901000977,23.0,0.9533329010009766,850k
17HanZZ0182,24.35059928894043,23.0,1.3505992889404297,850k
17HanZZ0183,26.247114181518555,25.0,1.2471141815185547,850k
17HanZZ0186,23.433061599731445,22.0,1.4330615997314453,850k
17HanZZ0188,30.3468017578125,29.0,1.3468017578125,850k
17HanZZ0189,22.331199645996094,21.0,1.3311996459960938,850k
17HanZZ0190,25.03880500793457,22.0,3.0388050079345703,850k
17HanZZ0191,24.221214294433594,25.0,-0.7787857055664062,850k
17HanZZ0192,23.26258087158203,24.0,-0.7374191284179688,850k
17HanZZ0195,24.629507064819336,23.0,1.629507064819336,850k
17HanZZ0196,24.721155166625977,22.0,2.7211551666259766,850k
17HanZZ0198,27.261701583862305,27.0,0.2617015838623047,850k
17HanZZ0199,24.413400650024414,21.0,3.413400650024414,850k
17HanZZ0207,26.176250457763672,21.0,5.176250457763672,850k
17HanZZ0209,23.078018188476562,22.0,1.0780181884765625,850k
17HanZZ0210,26.27726173400879,24.0,2.277261734008789,850k
17HanZZ0212,24.763198852539062,26.0,-1.2368011474609375,850k
17HanZZ0213,23.65742301940918,21.0,2.6574230194091797,850k
17HanZZ0215,30.216651916503906,29.0,1.2166519165039062,850k
17HanZZ0216,24.87606430053711,22.0,2.8760643005371094,850k
17HanZZ0217,23.934612274169922,21.0,2.934612274169922,850k
17HanZZ0220,22.843530654907227,24.0,-1.1564693450927734,850k
17HanZZ0221,25.4832706451416,26.0,-0.5167293548583984,850k
17HanZZ0222,29.339031219482422,29.0,0.3390312194824219,850k
17HanZZ0223,26.16788101196289,26.0,0.16788101196289062,850k
17HanZZ0120,24.717350006103516,27.0,-2.2826499938964844,850k
17HanZZ0122,22.99065589904785,25.0,-2.0093441009521484,850k
17HanZZ0127,30.749584197998047,28.0,2.749584197998047,850k
17HanZZ0130,23.56821632385254,24.0,-0.43178367614746094,850k
17HanZZ0132,27.22257423400879,25.0,2.222574234008789,850k
17HanZZ0133,25.470478057861328,23.0,2.470478057861328,850k
17HanZZ0135,29.408008575439453,24.0,5.408008575439453,850k
17HanZZ0136,24.76177406311035,23.0,1.7617740631103516,850k
17HanZZ0137,22.636587142944336,22.0,0.6365871429443359,850k
17HanZZ0142,22.989437103271484,22.0,0.9894371032714844,850k
17HanZZ0143,23.683931350708008,22.0,1.6839313507080078,850k
17HanZZ0145,25.30992317199707,25.0,0.3099231719970703,850k
17HanZZ0146,23.386869430541992,22.0,1.3868694305419922,850k
17HanZZ0147,22.8184871673584,22.0,0.8184871673583984,850k
17HanZZ0149,30.630319595336914,28.0,2.630319595336914,850k
17HanZZ0150,24.271425247192383,26.0,-1.7285747528076172,850k
17HanZZ0156,25.911544799804688,24.0,1.9115447998046875,850k
17HanZZ0158,30.014122009277344,27.0,3.0141220092773438,850k
17HanZZ0162,29.614126205444336,26.0,3.614126205444336,850k
17HanZZ0163,22.94208335876465,21.0,1.9420833587646484,850k
17HanZZ0164,28.193599700927734,25.0,3.1935997009277344,850k
17HanZZ0165,28.653961181640625,29.0,-0.346038818359375,850k
17HanZZ0167,22.75971221923828,22.0,0.7597122192382812,850k
17HanZZ0168,22.902502059936523,23.0,-0.09749794006347656,850k
17HanZZ0169,30.513853073120117,27.0,3.513853073120117,850k
17HanZZ0170,28.25027084350586,27.0,1.2502708435058594,850k
17HanZZ0171,21.370046615600586,21.0,0.37004661560058594,850k
17HanZZ0172,28.950584411621094,28.0,0.9505844116210938,850k
17HanZZ0173,24.826478958129883,22.0,2.826478958129883,850k
17HanZZ0079,30.50043487548828,29.0,1.5004348754882812,850k
17HanZZ0086,24.981229782104492,27.0,-2.018770217895508,850k
17HanZZ0087,25.881988525390625,27.0,-1.118011474609375,850k
17HanZZ0088,25.568893432617188,23.0,2.5688934326171875,850k
17HanZZ0090,26.87017822265625,27.0,-0.12982177734375,850k
17HanZZ0091,23.27241325378418,21.0,2.2724132537841797,850k
17HanZZ0093,30.502483367919922,28.0,2.502483367919922,850k
17HanZZ0095,24.98988151550293,24.0,0.9898815155029297,850k
17HanZZ0097,22.70033836364746,22.0,0.7003383636474609,850k
17HanZZ0099,29.096464157104492,29.0,0.09646415710449219,850k
17HanZZ0102,25.776519775390625,26.0,-0.223480224609375,850k
17HanZZ0103,26.94637680053711,27.0,-0.053623199462890625,850k
17HanZZ0104,33.209659576416016,29.0,4.209659576416016,850k
17HanZZ0105,27.104061126708984,28.0,-0.8959388732910156,850k
17HanZZ0106,26.044771194458008,24.0,2.044771194458008,850k
17HanZZ0107,31.3508243560791,27.0,4.350824356079102,850k
17HanZZ0113,23.41844367980957,24.0,-0.5815563201904297,850k
17HanZZ0115,28.93448257446289,28.0,0.9344825744628906,850k
17HanZZ0116,25.081703186035156,23.0,2.0817031860351562,850k
17HanZZ0117,28.090173721313477,28.0,0.09017372131347656,850k
17HanZZ0019,28.80917739868164,28.0,0.8091773986816406,850k
17HanZZ0024,33.04541015625,29.0,4.04541015625,850k
17HanZZ0025,25.860265731811523,26.0,-0.13973426818847656,850k
17HanZZ0026,25.707462310791016,26.0,-0.2925376892089844,850k
17HanZZ0027,30.708084106445312,27.0,3.7080841064453125,850k
17HanZZ0028,29.846036911010742,26.0,3.846036911010742,850k
17HanZZ0029,22.964824676513672,21.0,1.9648246765136719,850k
17HanZZ0038,25.445592880249023,24.0,1.4455928802490234,850k
17HanZZ0039,23.019847869873047,22.0,1.0198478698730469,850k
17HanZZ0040,27.52469825744629,24.0,3.524698257446289,850k
17HanZZ0041,21.674495697021484,23.0,-1.3255043029785156,850k
17HanZZ0042,23.161476135253906,22.0,1.1614761352539062,850k
17HanZZ0044,24.898834228515625,26.0,-1.101165771484375,850k
17HanZZ0047,26.3823299407959,27.0,-0.6176700592041016,850k
17HanZZ0051,23.653852462768555,22.0,1.6538524627685547,850k
17HanZZ0058,30.45784568786621,29.0,1.457845687866211,850k
17HanZZ0060,23.46568489074707,24.0,-0.5343151092529297,850k
17HanZZ0065,26.43210220336914,27.0,-0.5678977966308594,850k
17HanZZ0066,22.86427879333496,22.0,0.8642787933349609,850k
17HanZZ0068,24.083818435668945,23.0,1.0838184356689453,850k
17HanZZ0069,24.96796226501465,24.0,0.9679622650146484,850k
17HanZZ0072,25.66538429260254,23.0,2.665384292602539,850k
15HanTZ0113,24.506084442138672,22.0,2.506084442138672,850k
15HanTZ0162,32.887245178222656,29.0,3.8872451782226562,850k
15HanTZ0223,31.099868774414062,29.0,2.0998687744140625,850k
15HanTZ0226,29.629384994506836,29.0,0.6293849945068359,850k
15HanTZ0227,33.94900131225586,28.0,5.949001312255859,850k
15HanTZ0276,49.54404067993164,21.0,28.54404067993164,850k
15HanTZ0281,60.713069915771484,29.0,31.713069915771484,850k
15HanTZ0298,56.53692626953125,29.0,27.53692626953125,850k
15HanTZ0318,38.63412094116211,21.0,17.63412094116211,850k
15HanTZ0323,50.62626647949219,24.0,26.626266479492188,850k
15HanTZ0324,25.61969757080078,24.0,1.6196975708007812,850k
15HanTZ0334,22.52894401550293,22.0,0.5289440155029297,850k
15HanTZ0339,24.65446662902832,23.0,1.6544666290283203,850k
15HanTZ0340,24.95160484313965,28.0,-3.0483951568603516,850k
15HanTZ0367,28.497177124023438,24.0,4.4971771240234375,850k
15HanTZ0368,30.254554748535156,28.0,2.2545547485351562,850k
15HanTZ0372,23.934215545654297,22.0,1.9342155456542969,850k
15HanTZ0373,23.930280685424805,25.0,-1.0697193145751953,850k
15HanTZ0376,29.253995895385742,27.0,2.253995895385742,850k
15HanTZ0377,33.19432067871094,29.0,4.1943206787109375,850k
15HanTZ0378,40.15040969848633,27.0,13.150409698486328,850k
15HanTZ0379,26.261211395263672,23.0,3.261211395263672,850k
15HanTZ0398,23.511795043945312,21.0,2.5117950439453125,850k
15HanTZ0400,46.964820861816406,27.0,19.964820861816406,850k
15HanTZ0402,30.15941047668457,29.0,1.1594104766845703,850k
15HanTZ0418,28.43470573425293,22.0,6.43470573425293,850k
15HanTZ0433,27.01113510131836,26.0,1.0111351013183594,850k
15HanTZ0434,27.028297424316406,28.0,-0.9717025756835938,850k
15HanTZ0440,30.07381248474121,29.0,1.073812484741211,850k
15HanTZ0446,30.126365661621094,26.0,4.126365661621094,850k
15HanTZ0449,28.84828758239746,28.0,0.8482875823974609,850k
15HanTZ0458,29.226484298706055,27.0,2.2264842987060547,850k
15HanTZ0474,27.047809600830078,27.0,0.047809600830078125,850k
15HanTZ0477,25.932645797729492,24.0,1.9326457977294922,850k
15HanTZ0481,25.244110107421875,26.0,-0.755889892578125,850k
15HanTZ0484,28.8269100189209,28.0,0.8269100189208984,850k
15HanTZ0485,27.002227783203125,26.0,1.002227783203125,850k
15HanTZ0488,23.35932731628418,23.0,0.3593273162841797,850k
15HanTZ0497,23.38164520263672,21.0,2.3816452026367188,850k
15HanTZ0525,23.12713623046875,22.0,1.12713623046875,850k
15HanTZ0452,29.2634220123291,27.0,2.2634220123291016,850k
15HanTZ0482,30.67243194580078,29.0,1.6724319458007812,850k
17HanZZ0256,40.15654754638672,38.0,2.1565475463867188,850k
19HanTZ1098,33.167266845703125,34.0,-0.832733154296875,850k
19HanTZ0675,35.54832458496094,36.0,-0.4516754150390625,850k
18HanNN1583,38.123653411865234,33.0,5.123653411865234,850k
15HanTZ0336,37.68827438354492,39.0,-1.3117256164550781,850k
19HanTZ1077,32.15966033935547,31.0,1.1596603393554688,850k
19HanTZ1121,32.90676498413086,32.0,0.9067649841308594,850k
19HanTZ1124,33.51972961425781,31.0,2.5197296142578125,850k
19HanTZ1044,37.127227783203125,36.0,1.127227783203125,850k
19HanTZ1045,31.713775634765625,33.0,-1.286224365234375,850k
19HanTZ1056,38.06657791137695,38.0,0.06657791137695312,850k
19HanTZ0970,31.423484802246094,31.0,0.42348480224609375,850k
19HanTZ0984,39.60728073120117,38.0,1.6072807312011719,850k
19HanTZ0996,37.15993881225586,33.0,4.159938812255859,850k
19HanTZ1001,34.71086120605469,36.0,-1.2891387939453125,850k
19HanTZ0917,37.78356170654297,37.0,0.7835617065429688,850k
19HanTZ0930,40.28754806518555,39.0,1.2875480651855469,850k
19HanTZ0883,37.277217864990234,37.0,0.2772178649902344,850k
19HanTZ0820,44.77365493774414,39.0,5.773654937744141,850k
19HanTZ0805,43.53871154785156,38.0,5.5387115478515625,850k
19HanTZ0719,37.09565353393555,31.0,6.095653533935547,850k
19HanTZ0731,42.31059646606445,39.0,3.310596466064453,850k
19HanTZ0648,46.82070541381836,38.0,8.82070541381836,850k
19HanTZ0676,39.54822540283203,36.0,3.5482254028320312,850k
19HanTZ0680,44.93195343017578,37.0,7.931953430175781,850k
19HanTZ0631,33.9759521484375,32.0,1.9759521484375,850k
18HanNN1607,36.130863189697266,33.0,3.1308631896972656,850k
18HanNN1617,35.668251037597656,34.0,1.6682510375976562,850k
18HanNN1623,36.63615417480469,35.0,1.6361541748046875,850k
18HanNN1625,37.06946563720703,37.0,0.06946563720703125,850k
18HanNN1631,35.32587432861328,32.0,3.3258743286132812,850k
18HanNN1636,37.074851989746094,31.0,6.074851989746094,850k
18HanNN1642,35.897865295410156,32.0,3.8978652954101562,850k
18HanNN1644,37.53593063354492,39.0,-1.4640693664550781,850k
18HanNN1580,37.82288360595703,37.0,0.8228836059570312,850k
18HanNN1595,41.40596389770508,39.0,2.405963897705078,850k
18HanNN1599,42.73301315307617,37.0,5.733013153076172,850k
18HanNN1601,36.40180969238281,34.0,2.4018096923828125,850k
18HanNN1541,38.619537353515625,34.0,4.619537353515625,850k
18HanNN1552,39.76705551147461,37.0,2.7670555114746094,850k
18HanNN1554,43.85530471801758,39.0,4.855304718017578,850k
18HanNN1555,38.87046432495117,38.0,0.8704643249511719,850k
18HanNN1510,39.28889083862305,36.0,3.288890838623047,850k
18HanNN1515,36.31642532348633,38.0,-1.6835746765136719,850k
18HanNN1523,37.877254486083984,35.0,2.8772544860839844,850k
18HanNN1326,41.18439865112305,39.0,2.184398651123047,850k
18HanNN1336,36.130435943603516,33.0,3.1304359436035156,850k
18HanNN1344,39.5333366394043,37.0,2.533336639404297,850k
18HanNN1357,49.247802734375,37.0,12.247802734375,850k
18HanNN1366,62.895233154296875,38.0,24.895233154296875,850k
18HanNN1370,38.643890380859375,36.0,2.643890380859375,850k
18HanNN1221,35.40514373779297,32.0,3.4051437377929688,850k
18HanNN1273,36.84294128417969,34.0,2.8429412841796875,850k
18HanNN1284,32.17756271362305,38.0,-5.822437286376953,850k
18HanNN1310,37.202674865722656,34.0,3.2026748657226562,850k
18HanNN1312,32.02199172973633,33.0,-0.9780082702636719,850k
18HanNN1314,30.957212448120117,33.0,-2.042787551879883,850k
18HanNN1251,32.90653991699219,31.0,1.9065399169921875,850k
18HanNN1252,34.02278518676758,31.0,3.022785186767578,850k
18HanNN1253,44.7569694519043,38.0,6.756969451904297,850k
18HanNN1257,32.72216796875,33.0,-0.27783203125,850k
18HanNN1151,31.464580535888672,31.0,0.4645805358886719,850k
18HanNN1181,37.3296012878418,37.0,0.3296012878417969,850k
18HanNN1183,36.324031829833984,34.0,2.3240318298339844,850k
18HanNN1192,33.64899444580078,32.0,1.6489944458007812,850k
18HanNN1120,35.06728744506836,34.0,1.0672874450683594,850k
